unique_key,descriptor_id
69383369,Street Condition|Cave-in
69382753,Noise - Street/Sidewalk|Loud Music/Party
69388118,Obstruction|Cone
69382791,Noise - Street/Sidewalk|Loud Talking
69387499,HEAT/HOT WATER|ENTIRE BUILDING
69388880,DOOR/WINDOW|DOOR
69379861,GENERAL|BELL/BUZZER/INTERCOM
69379448,Animal in a Park|Wildlife Sighting
69379771,Noise - Street/Sidewalk|Loud Music/Party
69382680,Noise - Residential|Loud Music/Party
69387689,Elevator|Elevator - Single Device On Property/No Alternate Service
69379434,Building/Use|Illegal Conversion Of Residential Building/Space
69378489,Elevator|Elevator - Single Device On Property/No Alternate Service
69383854,General Construction/Plumbing|Curb Cut/Driveway/Carport - Illegal
69389255,Indoor Air Quality|Other (Explain Below)
69377636,Traffic Signal Condition|Vehicle Signal
69381020,Blocked Driveway|No Access
69389480,Dirty Condition|Trash
69380831,Illegal Parking|Blocked Hydrant
69386968,Illegal Parking|Double Parked Blocking Traffic
69380822,Illegal Parking|Blocked Hydrant
69388476,Illegal Parking|Double Parked Blocking Traffic
69378598,Illegal Animal Kept as Pet|Other
69381826,"Street Condition|Rough, Pitted or Cracked Roads"
69395066,Derelict Vehicles|Derelict Vehicles
69377835,Illegal Parking|Double Parked Blocking Vehicle
69381840,Construction Lead Dust|Common Areas and Apartment
69388509,Illegal Parking|Posted Parking Sign Violation
69388453,Illegal Parking|Blocked Sidewalk
69381060,Blocked Driveway|Partial Access
69378549,Blocked Driveway|No Access
69388564,Electrical|Electrical Wiring Defective/Exposed
69389388,Street Condition|Cave-in
69386526,Illegal Parking|Blocked Crosswalk
69386466,Dirty Condition|Trash
69381155,Noise - Residential|Banging/Pounding
69382024,Dead Animal|Opossum
69380906,Illegal Parking|Double Parked Blocking Traffic
69379187,Water System|Hydrant Running Full (WA4)
69380524,Dumpster Complaint|Blocking Sidewalk or Street
69385794,Noise - Residential|Loud Music/Party
69389384,Street Condition|Cave-in
69378577,Damaged Tree|Entire Tree Has Fallen Down
69379744,Noise - Street/Sidewalk|Loud Music/Party
69381046,Blocked Driveway|No Access
69381012,Blocked Driveway|No Access
69382012,Vendor Enforcement|Food Vendor
69383509,Illegal Parking|Blocked Crosswalk
69387468,FLOORING/STAIRS|FLOOR
69382902,PAINT/PLASTER|CEILING
69379893,HEAT/HOT WATER|ENTIRE BUILDING
69381158,Noise - Residential|Banging/Pounding
69381845,Illegal Parking|Parking Permit Improper Use
69387394,Noise - Street/Sidewalk|Loud Music/Party
69378961,Vendor Enforcement|Non-Food Vendor
69378367,PLUMBING|WATER SUPPLY
69389333,Maintenance or Facility|Garbage or Litter
69381037,Blocked Driveway|No Access
69388795,Noise - Residential|Loud Talking
69389431,Homeless Person Assistance|Non-Chronic
69384709,Broken Parking Meter|Coin or Card Did Not Register
69378053,Noise - Residential|Banging/Pounding
69379388,Illegal Parking|Posted Parking Sign Violation
69378131,Noise - Residential|Loud Talking
69386903,Illegal Parking|Blocked Sidewalk
69388230,Illegal Parking|License Plate Obscured
69389217,Damaged Tree|Branch Cracked and Will Fall
69384258,Noise - Residential|Loud Music/Party
69388762,Noise - Residential|Loud Music/Party
69384029,Illegal Parking|Posted Parking Sign Violation
69383438,Homeless Person Assistance|Non-Chronic
69387264,Noise - Residential|Banging/Pounding
69377763,Illegal Parking|Commercial Overnight Parking
69380100,Abandoned Vehicle|With License Plate
69380892,Illegal Parking|Double Parked Blocking Traffic
69380450,Illegal Dumping|Removal Request
69388078,Illegal Parking|Blocked Crosswalk
69388644,Drinking|In Public
69387477,GENERAL|BELL/BUZZER/INTERCOM
69387490,GENERAL|VENTILATION SYSTEM
69384619,APPLIANCE|REFRIGERATOR
69384375,APPLIANCE|ELECTRIC/GAS RANGE
69382918,PAINT/PLASTER|WALL
69380777,General Construction/Plumbing|Curb Cut/Driveway/Carport - Illegal
69381471,UNSANITARY CONDITION|PESTS
69379832,ELECTRIC|LIGHTING
69383996,Illegal Parking|Posted Parking Sign Violation
69388503,Illegal Parking|Posted Parking Sign Violation
69377808,Illegal Parking|Posted Parking Sign Violation
69379644,Noise - Residential|Banging/Pounding
69385337,Water System|Possible Water Main Break (Use Comments) (WA1)
69385264,Air Quality|Air: Other Air Problem (Use Comments) (AZZ)
69388859,Noise - Vehicle|Car/Truck Music
69377774,Illegal Parking|Double Parked Blocking Traffic
69383561,Vendor Enforcement|Food Vendor
69382799,Noise - Vehicle|Car/Truck Music
69382316,Illegal Parking|Blocked Sidewalk
69382955,UNSANITARY CONDITION|GARBAGE/RECYCLING STORAGE
69386053,UNSANITARY CONDITION|PESTS
69379873,GENERAL|MAILBOX
69378067,Noise - Residential|Banging/Pounding
69389137,Illegal Parking|Blocked Bike Lane
69384672,Abandoned Vehicle|With License Plate
69380350,Street Sign - Dangling|Stop
69390788,Derelict Vehicles|Derelict Vehicles
69379382,Illegal Parking|Posted Parking Sign Violation
69379654,Noise - Residential|Banging/Pounding
69384351,Noise - Street/Sidewalk|Loud Talking
69379738,Noise - Street/Sidewalk|Loud Music/Party
69386015,UNSANITARY CONDITION|GARBAGE/RECYCLING STORAGE
69378458,Street Condition|Pothole
69389053,UNSANITARY CONDITION|PESTS
69379819,DOOR/WINDOW|DOOR
69388543,Noise - Vehicle|Car/Truck Horn
69382336,Illegal Parking|Blocked Sidewalk
69380700,Sewer|Manhole Cover Missing (Emergency) (SA3)
69380698,Sewer|Manhole Cover Missing (Emergency) (SA3)
69378156,Noise - Street/Sidewalk|Loud Music/Party
69386224,Overgrown Tree/Branches|Blocking Street
69381026,Blocked Driveway|No Access
69379207,Violation of Park Rules|Unsafe Use of Playground
69385779,Noise - Residential|Loud Music/Party
69384692,Abandoned Vehicle|With License Plate
69378376,UNSANITARY CONDITION|GARBAGE/RECYCLING STORAGE
69380008,UNSANITARY CONDITION|PESTS
69387465,ELECTRIC|WIRING
69386049,UNSANITARY CONDITION|PESTS
69381472,UNSANITARY CONDITION|PESTS
69381385,GENERAL|MAILBOX
69379862,GENERAL|BELL/BUZZER/INTERCOM
69384548,UNSANITARY CONDITION|PESTS
69389028,UNSANITARY CONDITION|MOLD
69382883,GENERAL|VENTILATION SYSTEM
69378451,APPLIANCE|REFRIGERATOR
69386834,General Construction/Plumbing|Building Permit - None
69382468,Building/Use|Illegal Conversion Of Residential Building/Space
69385036,Missed Collection|Trash
69384235,Noise - Residential|Banging/Pounding
69389125,Street Condition|Pothole
69378211,Noise - Street/Sidewalk|Loud Talking
69380442,Illegal Dumping|Removal Request
69383680,Maintenance or Facility|Rodent Sighting
69378791,Day Care|Day Care Facility
69383543,Dirty Condition|Trash
69383905,Illegal Parking|Blocked Hydrant
69388743,Noise - Residential|Banging/Pounding
69388067,Missed Collection|Trash
69387285,Noise - Residential|Loud Music/Party
69388433,Illegal Parking|Blocked Sidewalk
69380839,Illegal Parking|Blocked Hydrant
69381510,DOOR/WINDOW|WINDOW FRAME
69381650,Damaged Tree|Entire Tree Has Fallen Down
69385517,Illegal Parking|Posted Parking Sign Violation
69380352,Street Sign - Missing|Other/Unknown
69383860,Illegal Parking|Blocked Hydrant
69386534,Missed Collection|Compost
69382815,APPLIANCE|ELECTRIC/GAS RANGE
69385875,APPLIANCE|ELECTRIC/GAS RANGE
69382559,Blocked Driveway|Partial Access
69378265,ELECTRIC|POWER OUTAGE
69381386,GENERAL|VENTILATION SYSTEM
69387667,Street Condition|Pothole
69385540,Illegal Parking|Posted Parking Sign Violation
69386553,Real Time Enforcement|Work Without A Permit - Occupied Multiple Dwelling
69388577,Plumbing|Failure To Retain Water/Improper Drainage- (LL103/89)
69384297,Noise - Residential|Loud Talking
69380059,Street Condition|Pothole
69387745,Damaged Tree|Branch Cracked and Will Fall
69387344,Noise - Residential|Loud Talking
69386175,Street Condition|Line/Marking - After Repaving
69388352,Traffic|Truck Route Violation
69382331,Illegal Parking|Blocked Sidewalk
69386722,Lead|Lead Kit Request (Residential) (L10)
69385012,Dirty Condition|Trash
69385620,Blocked Driveway|No Access
69381521,Street Condition|Pothole
69380187,Indoor Air Quality|Other (Explain Below)
69386197,Damaged Tree|Branch or Limb Has Fallen Down
69386788,Water System|Dirty Water (WE)
69388613,Blocked Driveway|No Access
69377812,Illegal Parking|Posted Parking Sign Violation
69383370,Street Condition|Cave-in
69378664,Food Establishment|Food Contains Foreign Object
69382677,Noise - Residential|Banging/Pounding
69377853,Noise - Vehicle|Car/Truck Horn
69378141,Noise - Street/Sidewalk|Loud Music/Party
69381685,Overgrown Tree/Branches|Hitting Building
69382043,Lot Condition|Trash
69380956,Illegal Parking|Double Parked Blocking Vehicle
69386201,Damaged Tree|Tree Alive - in Poor Condition
69377616,Water System|Hydrant Running Full (WA4)
69377667,Illegal Parking|Blocked Hydrant
69380170,Dead/Dying Tree|Planted Less Than 2 Years Ago
69384571,UNSANITARY CONDITION|PESTS
69381473,UNSANITARY CONDITION|PESTS
69379307,Illegal Parking|Blocked Sidewalk
69378318,PAINT/PLASTER|DOOR/FRAME
69387507,PAINT/PLASTER|CEILING
69384491,PLUMBING|BATHTUB/SHOWER
69389571,Vendor Enforcement|Non-Food Vendor
69383487,Missed Collection|Bulky Recycling
69387130,Blocked Driveway|No Access
69382433,Illegal Parking|Posted Parking Sign Violation
69381593,Abandoned Vehicle|With License Plate
69381246,Noise - Street/Sidewalk|Loud Music/Party
69381241,Noise - Residential|Loud Talking
69381864,Derelict Vehicles|Derelict Vehicles
69379167,Water System|Hydrant Running (WC3)
69387157,Blocked Driveway|Partial Access
69387892,Noise - Helicopter|Other
69383975,Illegal Parking|Double Parked Blocking Traffic
69387110,Blocked Driveway|No Access
69385197,Rodent|Rat Sighting
69383574,Dirty Condition|Broken Glass
69388449,Illegal Parking|Blocked Sidewalk
69389645,Rodent|Signs of Rodents
69385564,Noise - Vehicle|Car/Truck Horn
69382539,Blocked Driveway|No Access
69379956,UNSANITARY CONDITION|GARBAGE/RECYCLING STORAGE
69386039,UNSANITARY CONDITION|PESTS
69384590,WATER LEAK|HEAVY FLOW
69380009,UNSANITARY CONDITION|PESTS
69385550,Illegal Parking|Double Parked Blocking Vehicle
69380109,Abandoned Vehicle|With License Plate
69385751,Noise - Residential|Banging/Pounding
69378251,DOOR/WINDOW|WINDOW FRAME
69389103,DOOR/WINDOW|WINDOW FRAME
69387475,FLOORING/STAIRS|FLOOR
69385913,FLOORING/STAIRS|FLOOR
69384458,PAINT/PLASTER|CEILING
69384390,DOOR/WINDOW|DOOR FRAME
69382927,PLUMBING|BASIN/SINK
69381502,PAINT/PLASTER|WALL
69378255,ELECTRIC|NO LIGHTING
69382506,Blocked Driveway|No Access
69382553,Blocked Driveway|No Access
69385212,Consumer Complaint|Tow Truck Company
69381076,Traffic Signal Condition|Veh Signal Lamp
69385302,Sewer|Catch Basin Sunken/Damaged/Raised (SC1)
69385525,Illegal Parking|Posted Parking Sign Violation
69388777,Noise - Residential|Loud Music/Party
69388451,Illegal Parking|Blocked Sidewalk
69385248,Water Conservation|Rooftank Leak Or Overflow (CKO)
69387762,Damaged Tree|Tree Trunk Split
69381849,Illegal Parking|Parking Permit Improper Use
69387968,Street Condition|Plate Condition - Noisy
69378954,Vendor Enforcement|Food Vendor
69385379,Illegal Parking|Blocked Hydrant
69377663,Illegal Parking|Blocked Hydrant
69382156,Residential Disposal Complaint|Waste Not Separated
69382290,Illegal Parking|Blocked Hydrant
69378572,Damaged Tree|Branch or Limb Has Fallen Down
69379417,Noise - Vehicle|Car/Truck Horn
69380188,Indoor Sewage|Sewage Leak
69380276,Maintenance or Facility|Structure - Outdoors
69385380,Illegal Parking|Blocked Hydrant
69378922,Missed Collection|Compost
69384110,Blocked Driveway|No Access
69383884,Illegal Parking|Blocked Hydrant
69387785,Overgrown Tree/Branches|Dead Branches in Tree
69378258,ELECTRIC|OUTLET/SWITCH
69378342,PLUMBING|BASIN/SINK
69384432,GENERAL|VENTILATION SYSTEM
69378271,ELECTRIC|WIRING
69385915,GENERAL|BELL/BUZZER/INTERCOM
69385894,ELECTRIC|OUTLET/SWITCH
69382979,UNSANITARY CONDITION|PESTS
69382814,APPLIANCE|ELECTRIC/GAS RANGE
69381480,UNSANITARY CONDITION|PESTS
69380046,APPLIANCE|REFRIGERATOR
69380006,UNSANITARY CONDITION|PESTS
69378278,FLOORING/STAIRS|FLOOR
69384501,PLUMBING|WATER SUPPLY
69381455,UNSANITARY CONDITION|MOLD
69382493,General Construction/Plumbing|Fence - None/Inadequate
69381561,Elevator|Elevator - Single Device On Property/No Alternate Service
69379802,Non-Emergency Police Matter|Other (complaint details)
69377525,Industrial Waste|Oil Spill Into Basin/Sewer - Small (IABS)
69377783,Illegal Parking|Double Parked Blocking Traffic
69387112,Blocked Driveway|No Access
69383969,Illegal Parking|Double Parked Blocking Traffic
69380927,Illegal Parking|Posted Parking Sign Violation
69385687,Street Light Condition|Street Light Out
69377617,Water System|Hydrant Running Full (WA4)
69389529,Illegal Parking|Blocked Crosswalk
69388010,Homeless Person Assistance|Chronic
69382329,Illegal Parking|Blocked Sidewalk
69386984,Illegal Parking|Posted Parking Sign Violation
69380868,Illegal Parking|Blocked Sidewalk
69388414,Illegal Parking|Blocked Hydrant
69380129,Abandoned Vehicle|With License Plate
69384030,Illegal Parking|Posted Parking Sign Violation
69377696,Illegal Parking|Blocked Hydrant
69388379,Illegal Parking|Blocked Hydrant
69383898,Illegal Parking|Blocked Hydrant
69385052,Illegal Parking|Blocked Crosswalk
69385526,Illegal Parking|Posted Parking Sign Violation
69388504,Illegal Parking|Posted Parking Sign Violation
69388523,Illegal Parking|Posted Parking Sign Violation
69380317,Sidewalk Condition|Blocked - Construction
69397780,Derelict Vehicles|Derelict Vehicles
69388333,Water System|Leak (Use Comments) (WA2)
69385030,Missed Collection|Bulky Trash
69380618,Rodent|Condition Attracting Rodents
69383499,Missed Collection|Trash
69385207,Rodent|Rat Sighting
69386533,Illegal Parking|Blocked Crosswalk
69380920,Illegal Parking|Posted Parking Sign Violation
69385559,Noise - Vehicle|Car/Truck Horn
69388664,Street Light Condition|Lamppost Leaning
69381123,Traffic Signal Condition|Controller
69386228,Overgrown Tree/Branches|Dead Branches in Tree
69387744,Damaged Tree|Branch Cracked and Will Fall
69385418,Illegal Parking|Blocked Sidewalk
69378059,Noise - Residential|Banging/Pounding
69384855,Maintenance or Facility|Structure - Outdoors
69383789,Sewer|Sewer Backup (Use Comments) (SA)
69382355,Illegal Parking|Commercial Overnight Parking
69381091,Street Condition|Pothole
69388633,Blocked Driveway|Partial Access
69380629,Illegal Parking|License Plate Obscured
69382395,Illegal Parking|Posted Parking Sign Violation
69383976,Illegal Parking|Double Parked Blocking Traffic
69388551,Noise - Vehicle|Car/Truck Horn
69386249,Standing Water|Puddle on Sidewalk
69384735,Damaged Tree|Tree Alive - in Poor Condition
69378043,Noise - Park|Loud Music/Party
69388754,Noise - Residential|Loud Music/Party
69379919,PLUMBING|BASIN/SINK
69388986,PLUMBING|BASIN/SINK
69388980,PAINT/PLASTER|WALL
69388895,DOOR/WINDOW|DOOR FRAME
69387532,PAINT/PLASTER|WALL
69385969,PAINT/PLASTER|WALL
69385922,GENERAL|CABINET
69381411,PAINT/PLASTER|DOOR/FRAME
69381354,ELECTRIC|OUTLET/SWITCH
69378347,PLUMBING|BATHTUB/SHOWER
69389379,Street Condition|Cave-in
69385818,Noise - Street/Sidewalk|Loud Music/Party
69378793,Street Condition|Plate Condition - Noisy
69378093,Noise - Residential|Loud Music/Party
69385419,Illegal Parking|Blocked Sidewalk
69380671,Lead|Lead Kit Request (Residential) (L10)
69382925,PLUMBING|BASIN/SINK
69382985,UNSANITARY CONDITION|PESTS
69384755,Overgrown Tree/Branches|Blocking Street
69387804,Taxi Complaint|Driver Complaint - Passenger
69378591,Dead/Dying Tree|Planted More Than 2 Years Ago
69386116,Illegal Parking|Blocked Bike Lane
69381529,Street Condition|Pothole
69389677,Smoking or Vaping|Allowed in Smoke Free Area
69385608,Blocked Driveway|No Access
69383908,Illegal Parking|Blocked Hydrant
69388709,Noise - Residential|Banging/Pounding
69379526,Blocked Driveway|Partial Access
69377647,Traffic|Truck Route Violation
69377944,Blocked Driveway|No Access
69379106,Lead|Lead Kit Request (Residential) (L10)
69382407,Illegal Parking|Posted Parking Sign Violation
69378307,HEAT/HOT WATER|ENTIRE BUILDING
69380479,Illegal Parking|Paper License Plates
69380493,Street Sweeping Complaint|Inadequate Sweeping
69386508,Missed Collection|Trash
69386398,Street Condition|Plate Condition - Noisy
69384636,Illegal Parking|Blocked Bike Lane
69389011,PLUMBING|WATER SUPPLY
69378235,APPLIANCE|ELECTRIC/GAS RANGE
69381489,UNSANITARY CONDITION|PESTS
69381181,Noise - Residential|Banging/Pounding
69386982,Illegal Parking|Posted Parking Sign Violation
69380110,Abandoned Vehicle|With License Plate
69385085,Litter Basket Request|Replacement Basket
69377778,Illegal Parking|Double Parked Blocking Traffic
69389205,Broken Parking Meter|No Receipt
69383815,Water System|Hydrant Running (WC3)
69388541,Noise - Vehicle|Car/Truck Horn
69380953,Illegal Parking|Double Parked Blocking Vehicle
69384386,DOOR/WINDOW|DOOR
69378446,PLUMBING|TOILET
69380898,Illegal Parking|Double Parked Blocking Traffic
69387967,Day Care|Day Care Facility
69380521,Dirty Condition|Trash
69379188,Water System|Hydrant Running Full (WA4)
69385426,Illegal Parking|Blocked Sidewalk
69378835,Homeless Person Assistance|Non-Chronic
69382036,Illegal Dumping|Chronic Dumping
69384370,Animal in a Park|Injured Wildlife
69380367,Street Condition|Plate Condition - Noisy
69381499,WATER LEAK|SLOW LEAK
69389151,Elevator|Elevator - Single Device On Property/No Alternate Service
69383216,Overgrown Tree/Branches|Hitting Building
69384621,APPLIANCE|REFRIGERATOR
69387102,Blocked Driveway|No Access
69381794,Sidewalk Condition|Sidewalk Violation
69378361,PLUMBING|WATER SUPPLY
69385617,Blocked Driveway|No Access
69385113,Illegal Posting|Poster or Sign
